age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
33,4,198211,8,9,2,13,0,1,0,0,40,38,0
28,4,245790,8,9,4,3,3,1,0,0,40,38,0
60,4,182687,4,12,0,8,1,0,0,0,40,38,0
36,2,247807,5,11,4,11,1,1,0,0,40,38,1
58,4,163113,8,9,6,12,1,0,0,0,35,38,1
50,4,180522,11,10,4,6,1,1,0,0,38,38,0
30,4,87469,8,9,4,8,1,1,0,0,40,38,0
20,0,216563,1,7,4,0,2,1,0,0,40,38,0
49,2,173584,6,13,4,10,1,0,0,0,50,38,0
34,4,319854,7,16,4,10,1,1,0,0,40,35,1
37,1,408229,8,9,0,13,4,0,0,0,40,38,0
37,4,134088,4,12,4,1,1,0,0,0,40,38,0
47,4,246396,8,9,2,1,0,1,0,0,40,25,0
34,4,106014,11,10,4,8,1,1,0,0,40,38,0
39,4,120130,11,10,5,7,3,1,0,0,40,38,0
58,4,372181,8,9,0,12,4,0,0,0,40,38,1
35,5,338320,8,9,2,4,0,1,0,0,50,38,1
22,4,103762,6,13,4,4,3,0,0,0,40,38,0
36,7,47570,9,14,4,10,1,0,0,0,40,38,0
31,4,119432,6,13,2,12,0,1,0,0,40,38,1
35,4,180647,11,10,4,10,1,0,0,0,40,38,0
35,7,150488,6,13,4,10,1,0,0,0,40,38,0
43,4,188199,3,5,0,6,4,0,0,0,40,38,0
53,7,118793,8,9,2,11,0,1,0,0,40,38,0
54,2,204325,11,10,2,11,0,1,0,0,52,38,0
29,4,256671,8,9,2,1,5,0,0,0,40,38,0
46,4,231515,4,12,4,1,1,0,0,0,47,5,0
30,4,88913,11,10,5,8,4,0,0,0,40,38,0
36,4,308945,8,9,2,7,0,1,0,0,40,38,0
38,6,100316,6,13,2,3,0,1,0,0,35,38,0
66,4,298834,11,10,2,11,0,1,0,0,40,2,0
45,6,188694,8,9,2,4,0,1,0,0,40,38,0
31,4,22201,8,9,2,1,0,1,0,0,40,38,1
40,4,186916,6,13,2,10,0,1,0,0,40,38,0
34,4,116677,11,10,2,6,0,1,0,0,40,38,0
56,4,95763,0,6,0,3,1,1,0,0,45,38,0
42,4,266710,11,10,5,1,4,0,0,0,41,38,0
30,4,242460,8,9,5,3,1,1,0,0,50,38,0
33,6,202729,6,13,2,3,0,1,0,0,40,38,1
47,4,181652,8,9,2,7,5,0,0,0,40,38,0
57,6,174760,4,12,3,5,4,1,0,0,40,38,0
34,4,56121,1,7,0,3,4,1,0,0,40,38,0
40,4,390369,8,9,0,3,3,1,0,0,40,38,0
33,4,149726,8,9,2,12,0,1,0,0,40,38,1
22,4,51262,8,9,4,7,3,1,0,0,40,38,0
29,4,190350,2,8,4,8,4,0,0,0,35,0,0
36,4,154835,8,9,5,1,3,0,0,0,40,29,0
36,4,194630,11,10,0,12,4,0,0,0,40,38,0
27,4,204788,8,9,4,1,1,0,0,0,40,38,0
30,4,158688,8,9,2,7,0,1,0,0,40,38,0
34,4,97723,6,13,2,10,0,1,0,0,40,38,1
36,4,193026,6,13,2,12,0,1,0,0,40,38,1
48,4,355978,9,14,2,4,0,1,0,0,40,38,0
47,7,123219,9,14,2,10,0,1,0,0,38,38,1
35,4,297767,11,10,5,1,1,1,0,0,40,38,0
44,4,259479,8,9,0,14,4,1,0,0,50,38,0
52,4,245275,0,6,2,8,5,0,0,0,35,38,0
32,4,103608,6,13,2,6,0,1,0,0,40,38,0
63,4,137192,6,13,2,3,0,1,0,0,40,34,0
29,4,137618,11,10,4,8,1,0,0,0,41,38,1
24,4,172612,8,9,2,3,0,1,0,0,40,38,0
42,4,141186,11,10,4,8,3,0,0,0,40,38,0
35,4,228190,8,9,2,14,0,1,0,0,40,38,0
40,5,190290,6,13,2,12,0,1,0,0,40,0,1
38,1,307404,11,10,0,1,4,0,0,0,40,38,0
26,4,152436,8,9,0,1,1,0,0,0,50,38,0
29,0,41281,6,13,3,0,1,1,0,0,50,38,0
42,4,162003,7,16,4,10,1,1,0,0,36,38,1
36,4,190759,6,13,2,10,0,1,0,0,45,38,1
26,4,208122,11,10,0,6,1,1,0,0,45,38,0
55,4,129173,8,9,4,6,1,1,0,0,40,38,0
41,4,216116,8,9,5,1,4,0,0,0,40,0,0
47,4,285200,8,9,2,3,0,1,0,0,40,38,0
44,4,203943,6,13,2,4,0,1,0,0,35,38,1
36,4,66173,6,13,4,1,1,0,0,0,50,38,0
25,4,135568,8,9,2,6,0,1,0,0,40,38,0
73,4,333676,8,9,2,5,0,1,0,0,50,38,0
45,4,201699,5,11,2,7,0,1,0,0,40,38,1
28,4,96020,6,13,2,4,5,0,0,0,50,38,1
43,4,176138,6,13,2,4,0,1,0,0,50,38,0
47,4,47496,8,9,0,3,1,1,0,0,42,38,0
24,4,175254,11,10,4,14,1,1,0,0,40,38,0
54,6,42924,11,10,2,12,0,1,0,0,50,38,0
30,4,205950,11,10,2,7,0,1,0,0,40,38,1
30,4,167476,11,10,0,7,1,1,0,0,50,38,0
40,4,221172,4,12,2,4,0,1,0,0,50,38,1
49,4,199448,5,11,0,12,4,0,0,0,40,38,0
30,4,313038,8,9,4,3,1,1,0,0,40,38,0
22,4,148431,8,9,4,1,1,0,0,0,40,38,0
46,4,57914,8,9,2,11,0,1,0,0,40,38,0
51,4,145166,8,9,2,1,0,1,0,0,50,38,0
53,4,196278,11,10,6,12,1,0,0,0,40,38,0
60,0,366531,5,11,6,0,1,0,0,0,40,38,0
27,4,216481,6,13,4,10,1,0,0,0,40,38,0
46,4,188027,11,10,4,4,4,0,0,0,45,38,0
37,4,66686,8,9,2,14,0,1,0,0,40,38,1
65,0,325537,5,11,2,0,0,1,0,0,50,38,1
44,5,121352,11,10,2,4,0,1,0,0,50,38,0
27,6,123116,8,9,2,14,0,1,0,0,40,38,0
57,2,339163,11,10,6,1,4,0,0,0,40,25,0
39,4,190728,8,9,4,1,1,0,0,0,40,38,0
24,4,72310,11,10,4,12,3,1,0,0,43,38,0
25,4,57512,11,10,4,12,1,1,0,0,45,38,0
44,4,89413,5,11,2,3,0,1,0,0,40,38,0
55,2,28151,8,9,0,1,1,0,0,0,40,38,1
30,4,226943,8,9,0,1,4,0,0,0,35,38,0
44,4,182402,8,9,2,3,0,1,0,0,40,38,1
36,4,305352,0,6,0,3,2,1,0,0,40,38,0
63,5,189253,11,10,2,4,0,1,0,0,45,38,1
42,5,168071,8,9,2,12,0,1,0,0,43,38,1
28,0,196630,5,11,5,0,4,0,0,0,40,25,0
20,4,50397,11,10,2,12,0,1,0,0,35,38,0
43,4,60001,6,13,0,12,4,1,0,0,44,38,1
29,0,44921,8,9,2,0,5,0,0,0,40,38,0
39,4,67136,5,11,5,1,1,1,0,0,40,38,0
29,4,188675,11,10,2,3,0,1,0,0,40,22,1
23,0,145964,11,10,4,0,1,1,0,0,40,38,0
42,4,30424,1,7,5,8,4,0,0,0,38,38,0
20,4,189148,8,9,2,6,0,1,0,0,48,38,0
51,6,311569,8,9,0,12,1,1,0,0,40,38,0
25,4,187653,8,9,4,6,1,1,0,0,48,38,0
38,4,235379,4,12,4,10,4,0,0,0,36,38,0
41,4,188615,11,10,2,3,0,1,0,0,40,38,1
58,4,322691,6,13,2,7,0,1,0,0,40,38,1
25,4,184698,0,6,4,7,1,1,0,0,40,6,0
50,4,144361,8,9,2,3,0,1,0,0,40,38,0
32,4,130057,6,13,2,4,0,1,0,0,45,38,1
31,5,117963,7,16,4,10,3,1,0,0,40,38,0
37,4,248445,8,9,0,6,2,1,0,0,40,8,0
32,4,207172,11,10,4,12,2,0,0,0,40,38,0
62,4,134768,8,9,2,14,0,1,0,0,40,38,1
40,2,269168,8,9,2,8,0,1,0,0,40,0,0
37,4,60722,11,10,0,4,1,0,0,0,40,23,1
45,4,140644,8,9,2,12,0,1,0,0,50,38,1
30,4,203488,11,10,2,7,0,1,0,0,40,38,1
51,6,132341,8,9,2,4,0,1,0,0,45,38,1
27,4,161683,1,7,2,7,0,1,0,0,42,38,0
38,4,312771,5,11,2,12,0,1,0,0,40,38,1
39,4,258102,11,10,2,6,0,1,0,0,50,38,0
47,4,254367,11,10,2,4,0,1,0,0,50,38,1
43,4,152629,8,9,2,3,0,1,0,0,40,38,1
41,4,233130,11,10,2,3,0,1,0,0,40,38,1
30,7,119422,0,6,2,1,0,1,0,0,40,38,0
22,4,161532,11,10,4,6,3,1,0,0,35,38,0
25,4,75759,8,9,2,14,0,1,0,0,44,38,1
28,4,37933,8,9,4,8,1,0,0,0,48,38,0
21,4,165107,11,10,4,9,3,0,0,0,40,38,0
37,4,126011,5,11,0,13,3,1,0,0,40,38,0
28,1,56651,6,13,4,10,3,0,0,0,40,38,0
32,4,191777,5,11,4,4,1,0,0,0,35,9,0
27,4,132686,2,8,4,7,3,1,0,0,50,38,0
55,4,201112,8,9,0,10,4,0,0,0,40,38,0
44,4,174283,8,9,2,3,0,1,0,0,40,38,1
25,4,208591,6,13,4,10,3,1,0,0,40,38,0
18,4,395567,8,9,4,6,3,1,0,0,40,38,0
22,4,235853,3,5,4,12,1,1,0,0,40,38,0
27,4,160731,6,13,2,10,0,1,0,0,40,38,0
23,4,223019,8,9,4,1,3,0,0,0,40,38,0
46,7,248895,6,13,2,4,0,1,0,0,40,38,1
41,4,230020,8,9,2,3,0,1,0,0,40,38,0
29,4,134890,5,11,2,5,0,1,0,0,40,38,1
48,4,162096,3,5,2,7,2,0,0,0,45,3,0
51,4,103824,8,9,4,8,1,1,0,0,40,14,0
34,7,61431,2,8,4,1,1,0,0,0,40,38,0
58,4,197319,6,13,2,4,0,1,0,0,45,38,1
52,4,183618,8,9,2,6,0,1,0,0,40,38,0
53,4,263729,11,10,5,1,1,0,0,0,40,38,0
20,4,266400,11,10,4,10,3,0,0,0,48,38,0
20,6,217404,0,6,4,7,3,1,0,0,40,38,0
28,4,227778,5,11,4,8,2,1,0,0,40,38,0
73,7,96262,8,9,6,1,1,0,0,0,40,38,0
56,4,139616,6,13,0,4,1,1,0,0,45,38,1
32,4,73585,5,11,2,3,0,1,0,0,40,38,0
33,4,165814,8,9,2,8,0,1,0,0,40,38,0
37,4,108913,8,9,4,8,1,1,0,0,40,38,0
33,4,34975,11,10,2,4,0,1,0,0,45,38,0
31,4,157078,0,6,4,1,4,0,0,0,40,38,0
59,4,232672,9,14,2,4,0,1,0,0,40,38,1
21,4,294295,8,9,4,1,4,1,0,0,40,38,0
58,5,130454,11,10,2,4,0,1,0,0,50,38,1
26,7,252284,11,10,2,11,0,1,0,0,40,38,0
26,4,256737,1,7,2,14,0,1,0,0,40,38,0
33,2,96480,9,14,4,10,1,0,0,0,40,11,0
25,4,234263,6,13,4,12,1,1,0,0,40,38,0
21,4,109952,0,6,2,7,0,1,0,0,50,38,0
24,4,262570,8,9,4,7,1,1,0,0,40,38,0
39,6,65716,4,12,2,1,5,0,0,0,40,38,1
68,4,201732,11,10,0,1,4,0,0,0,40,38,0
38,4,278924,6,13,4,5,1,1,0,0,40,38,0
41,4,101593,9,14,2,4,0,1,0,0,50,38,1
37,4,342768,8,9,2,3,0,1,0,0,40,38,0
27,7,176727,6,13,4,10,1,1,0,0,40,38,0
49,4,99179,6,13,4,10,1,0,0,0,40,38,0
25,4,61956,11,10,4,14,1,1,0,0,50,38,0
47,1,137917,11,10,2,1,0,1,0,0,40,38,1
40,4,224658,11,10,2,12,2,1,0,0,40,38,0
25,4,224361,8,9,4,8,1,1,0,0,40,38,0
25,4,362912,11,10,4,3,3,0,0,0,50,38,0
23,4,218782,0,6,4,6,2,1,0,0,40,38,0
28,4,103389,9,14,0,12,3,0,0,0,40,38,0
29,4,308944,8,9,3,3,1,1,0,0,40,38,0
32,4,140092,1,7,2,3,0,1,0,0,40,38,0
34,4,202210,8,9,4,8,4,0,0,0,40,38,0
52,4,416059,6,13,2,10,0,1,0,0,40,38,1
19,4,169758,11,10,4,12,3,1,0,0,35,38,0
41,4,139907,0,6,4,6,4,1,0,0,50,38,0
40,4,259307,9,14,2,4,0,1,0,0,50,38,1
49,4,134797,11,10,0,1,1,1,0,0,40,38,0
38,2,193026,8,9,2,3,0,1,0,0,50,38,1
25,4,254746,5,11,4,1,1,0,0,0,40,38,0
19,0,180976,0,6,4,0,4,0,0,0,35,38,0
25,4,131463,6,13,2,10,0,1,0,0,40,38,0
21,0,80680,8,9,4,0,1,0,0,0,40,38,0
47,1,117628,8,9,2,3,0,1,0,0,40,38,1
32,7,175931,8,9,2,11,0,1,0,0,40,38,0
53,4,123703,8,9,0,14,1,1,0,0,40,38,0
58,4,29928,11,10,2,12,5,0,0,0,36,38,0
34,2,254270,6,13,4,10,1,0,0,0,40,38,0
41,2,185057,9,14,4,10,1,0,0,0,40,38,0
34,4,101345,8,9,2,8,5,0,0,0,40,38,1
32,6,97723,5,11,4,3,1,1,0,0,40,38,0
38,4,127601,11,10,6,4,1,0,0,0,40,38,1
37,4,227597,11,10,2,3,0,1,0,0,40,38,0
26,4,284078,11,10,4,1,1,1,0,0,40,38,0
27,4,119170,1,7,4,4,4,0,0,0,45,38,0
20,4,188612,11,10,4,1,3,0,0,0,38,26,0
36,4,114605,5,11,2,1,0,1,0,0,40,38,1
31,0,317761,6,13,4,0,1,1,0,0,40,38,0
54,4,329266,8,9,2,3,0,1,0,0,44,38,1
34,2,207383,9,14,6,10,1,0,0,0,40,38,0
46,4,123598,11,10,2,12,0,1,0,0,48,38,1
42,4,106900,5,11,4,13,1,1,0,0,40,38,0
30,4,87054,8,9,2,3,0,1,0,0,50,38,0
37,4,82622,11,10,2,8,0,1,0,0,40,38,1
28,4,181659,8,9,2,7,0,1,0,0,40,38,0
44,6,231348,11,10,2,8,0,1,0,0,40,38,1
40,4,276096,8,9,2,7,0,1,0,0,40,38,0
36,4,290560,11,10,2,4,0,1,0,0,45,38,0
21,4,307315,11,10,4,1,4,1,0,0,40,38,0
39,7,99156,7,16,2,10,0,1,0,0,50,38,1
24,4,237928,6,13,4,10,1,1,0,0,39,38,0
46,4,153501,8,9,4,14,1,1,0,0,40,38,0
47,0,149700,6,13,2,0,0,1,0,0,36,38,1
33,4,295649,8,9,5,8,4,0,0,0,40,3,0
21,4,197182,4,12,4,10,1,0,0,0,40,38,0
37,4,241998,6,13,2,13,0,1,0,0,50,38,1
48,1,156410,8,9,2,1,0,1,0,0,50,38,1
21,4,198431,8,9,4,6,1,0,0,0,40,38,0
22,4,113936,8,9,4,6,3,1,0,0,40,38,0
22,4,318915,8,9,4,8,4,0,0,0,40,38,0
23,1,320294,8,9,4,10,1,1,0,0,40,38,0
58,7,400285,8,9,2,1,0,1,0,0,40,38,1
24,0,283731,6,13,4,0,3,1,0,0,40,38,0
38,2,227154,6,13,2,3,0,1,0,0,40,29,0
47,4,212120,6,13,2,4,0,1,0,0,45,38,1
55,4,170169,8,9,5,1,1,0,0,0,40,38,0
47,4,344157,1,7,0,6,1,1,0,0,40,38,0
19,4,199441,8,9,4,10,1,0,0,0,40,38,0
47,4,225456,8,9,4,13,2,1,0,0,50,38,0
36,4,61178,1,7,2,3,0,1,0,0,40,38,0
42,4,152568,8,9,6,12,4,0,0,0,40,38,0
32,4,208291,8,9,2,12,0,1,0,0,50,38,0
34,4,224358,0,6,4,8,4,0,0,0,40,38,0
60,7,152711,6,13,2,4,0,1,0,0,40,38,1
53,4,68684,8,9,2,14,0,1,0,0,40,38,0
24,4,185452,6,13,4,13,1,0,0,0,50,38,0
23,4,173851,11,10,4,3,1,1,0,0,40,38,0
36,2,51424,8,9,0,1,4,0,0,0,40,38,0
26,4,262656,8,9,4,1,3,0,0,0,40,38,0
38,4,233194,8,9,2,12,0,1,0,0,40,38,1
39,4,317434,8,9,2,3,0,1,0,0,40,38,0
26,4,302603,8,9,4,14,3,1,0,0,45,38,0
45,4,179135,8,9,0,1,1,0,0,0,40,38,0
58,1,175873,11,10,2,1,0,1,0,0,40,38,1
34,4,57426,6,13,4,12,1,1,0,0,45,38,0
36,4,312206,8,9,2,7,0,1,0,0,40,38,0
26,7,177035,1,7,0,8,4,0,0,0,40,38,0
60,4,88055,0,6,2,14,0,1,0,0,40,38,0
35,6,111095,8,9,2,4,0,1,0,0,50,38,0
27,4,29807,8,9,5,6,4,0,0,0,40,23,0
26,1,211596,9,14,4,10,1,1,0,0,40,38,0
59,6,181070,8,9,2,12,0,1,0,0,40,9,1
53,2,20676,8,9,2,4,0,1,0,0,48,38,0
35,4,115803,1,7,0,14,1,1,0,0,40,38,0
34,2,124827,11,10,2,4,0,1,0,0,40,38,1
36,4,95336,8,9,2,13,0,1,0,0,45,38,1
36,4,257942,8,9,2,12,0,1,0,0,40,38,0
21,4,72593,8,9,4,8,3,1,0,0,40,38,0
29,4,147340,11,10,4,12,3,0,0,0,40,38,0
35,4,185325,6,13,2,10,0,1,0,0,50,38,1
59,6,357943,6,13,2,4,0,1,0,0,40,38,1
50,2,30682,9,14,2,10,0,1,0,0,50,38,0
24,1,29591,6,13,4,10,1,0,0,0,40,38,0
36,4,215392,6,13,0,13,1,0,0,0,40,38,0
42,6,133584,11,10,2,3,0,1,0,0,40,8,0
52,4,256916,8,9,2,4,0,1,0,0,40,38,0
46,4,73541,0,6,0,3,1,1,0,0,40,38,0
27,4,401723,8,9,4,1,1,0,0,0,40,38,0
42,4,179524,6,13,5,8,1,0,0,0,50,38,0
33,7,296282,8,9,2,3,0,1,0,0,40,38,0
19,4,145844,4,12,4,4,1,0,0,0,50,38,0
45,4,347834,8,9,0,1,1,0,0,0,40,38,0
35,6,169426,4,12,2,3,0,1,0,0,40,38,0
47,4,202856,11,10,0,1,1,0,0,0,36,38,0
33,4,50276,6,13,4,4,1,1,0,0,40,38,0
48,6,187454,6,13,2,10,0,1,0,0,40,38,0
42,4,126098,8,9,5,3,4,0,0,0,40,38,0
64,5,195366,6,13,2,10,0,1,0,0,40,38,0
28,4,162343,8,9,4,8,1,1,0,0,40,32,0
29,6,394927,11,10,4,3,1,1,0,0,45,38,0
51,4,172281,6,13,5,12,1,1,0,0,40,38,0
52,4,165681,11,10,2,4,0,1,0,0,40,38,0
50,4,258819,8,9,0,3,1,1,0,0,40,38,1
36,4,118909,4,12,4,1,4,0,0,0,40,22,0
47,4,161558,0,6,3,14,1,1,0,0,45,38,0
32,4,188246,8,9,0,3,3,1,0,0,40,38,0
37,4,160120,9,14,4,10,4,1,0,0,40,34,0
35,5,340110,11,10,2,12,0,1,0,0,50,38,1
49,6,113513,6,13,2,5,0,1,0,0,50,38,0
31,2,295589,11,10,4,1,3,1,0,0,40,38,0
52,4,110977,7,16,4,4,1,1,0,0,40,38,1
26,4,55860,11,10,4,1,1,0,0,0,40,38,0
34,4,158800,6,13,2,4,0,1,0,0,50,38,1
31,4,131568,3,5,4,7,1,1,0,0,40,38,0
38,4,104089,5,11,4,3,3,1,0,0,40,38,0
35,4,208106,8,9,2,12,0,1,0,0,40,7,0
27,7,340269,11,10,4,11,1,1,0,0,40,38,0
27,4,236246,4,12,2,4,0,1,0,0,40,38,0
46,4,213408,11,10,0,12,4,0,0,0,40,5,0
20,4,262749,11,10,4,8,3,1,0,0,35,38,0
49,4,170871,9,14,2,4,0,1,0,0,45,38,1
27,4,177761,11,10,2,5,0,1,0,0,50,38,0
51,7,77905,5,11,0,10,4,0,0,0,40,38,0
64,0,193575,1,7,4,0,4,1,0,0,40,38,0
41,7,116520,7,16,2,10,0,1,0,0,40,38,1
49,4,180532,9,14,3,10,1,1,0,0,40,38,0
69,6,170877,8,9,2,12,0,1,0,0,48,38,0
18,0,97318,8,9,4,0,3,0,0,0,35,38,0
43,4,184105,8,9,2,6,0,1,0,0,50,38,0
50,4,150941,8,9,0,7,4,0,0,0,44,38,0
32,4,303942,8,9,2,7,0,1,0,0,40,38,0
27,2,273929,8,9,4,5,3,1,0,0,40,38,0
38,4,197077,8,9,2,8,0,1,0,0,40,38,0
62,4,162825,8,9,2,7,0,1,0,0,40,38,1
46,4,159869,8,9,0,4,1,1,0,0,44,38,0
19,4,158343,11,10,4,13,3,0,0,0,40,0,0
17,0,406920,0,6,4,0,3,1,0,0,40,38,0
21,4,227986,8,9,4,7,4,0,0,0,40,38,0
36,4,137527,6,13,4,1,1,0,0,0,50,38,0
36,4,180150,2,8,0,6,1,1,0,0,40,38,0
23,4,239539,8,9,4,7,3,1,0,0,40,29,0
58,4,281792,6,13,2,10,0,1,0,0,40,38,1
40,4,224799,6,13,2,10,0,1,0,0,45,38,0
42,4,194636,8,9,2,12,0,1,0,0,40,38,0
55,4,156089,11,10,6,1,4,0,0,0,40,38,0
25,4,218667,8,9,2,6,0,1,0,0,40,38,0
39,4,358837,11,10,4,13,4,0,0,0,40,38,0
20,4,174685,8,9,4,8,3,1,0,0,40,38,0
23,1,350680,4,12,4,4,3,0,0,0,40,30,0
43,6,152958,8,9,2,4,0,1,0,0,35,38,1
29,4,217200,8,9,2,3,0,1,0,0,40,38,0
32,4,235124,11,10,2,11,0,1,0,0,46,6,0
31,2,144949,8,9,0,3,4,1,0,0,40,38,0
42,4,281209,11,10,2,14,0,1,0,0,50,38,0
46,4,155489,9,14,2,4,0,1,0,0,50,38,1
38,4,290306,8,9,2,3,0,1,0,0,40,38,1
31,4,210008,8,9,4,12,3,0,0,0,40,38,0
50,2,30008,6,13,2,10,0,1,0,0,45,38,1
36,7,96468,9,14,4,10,3,0,0,0,40,38,0
45,2,175958,3,5,4,8,3,1,0,0,40,38,0
38,4,204527,8,9,2,3,0,1,0,0,50,38,0
22,0,57827,11,10,4,0,3,1,0,0,40,38,0
23,4,262744,11,10,4,1,3,1,0,0,40,38,0
30,4,255004,4,12,0,12,1,1,0,0,52,38,0
62,4,183735,11,10,2,4,0,1,0,0,40,38,0
42,1,132125,6,13,2,4,0,1,0,0,52,38,1
33,4,206051,8,9,2,3,0,1,0,0,40,38,0
54,5,99185,7,16,2,10,0,1,0,0,50,0,1
33,4,245777,8,9,0,12,1,1,0,0,40,38,0
24,4,285432,8,9,4,4,3,1,0,0,40,38,0
50,2,154779,11,10,0,1,1,0,0,0,40,38,0
54,4,37237,6,13,2,10,0,1,0,0,40,38,1
39,5,33975,8,9,2,3,0,1,0,0,50,38,0
32,4,42485,8,9,0,3,4,1,0,0,40,38,0
27,4,170017,6,13,2,10,0,1,0,0,40,38,0
55,5,257216,9,14,6,12,1,0,0,0,40,38,0
46,4,167882,8,9,0,13,1,0,0,0,43,38,0
26,4,57512,8,9,4,14,1,1,0,0,40,38,0
36,4,301614,8,9,2,3,0,1,0,0,40,38,0
39,5,189092,6,13,2,4,0,1,0,0,45,38,0
47,4,217509,8,9,6,9,1,0,0,0,45,36,0
35,4,308691,9,14,2,7,0,1,0,0,48,38,0
38,4,169672,8,9,2,4,0,1,0,0,40,38,0
50,4,120914,1,7,2,3,0,1,0,0,40,38,0
36,4,370156,8,9,0,1,4,0,0,0,38,38,0
44,6,208277,8,9,2,7,5,0,0,0,45,38,0
40,4,337456,8,9,0,11,4,0,0,0,40,38,0
55,4,172666,11,10,2,3,0,1,0,0,40,38,1
29,6,32280,8,9,4,5,1,1,0,0,45,38,0
33,4,194901,8,9,2,3,0,1,0,0,45,38,0
31,4,359249,5,11,4,11,3,1,0,0,40,38,0
22,4,152744,11,10,4,8,1,0,0,0,40,29,0
59,4,188041,8,9,0,6,1,1,0,0,40,38,0
32,4,97723,11,10,4,3,1,1,0,0,38,38,0
49,7,354529,11,10,4,1,1,0,0,0,40,38,0
23,7,298871,11,10,2,1,0,1,0,0,40,39,0
55,6,205296,11,10,2,12,5,0,0,0,50,38,0
47,4,303637,8,9,2,4,0,1,0,0,49,38,1
44,4,242861,8,9,2,14,0,1,0,0,40,38,0
20,4,256211,11,10,4,7,2,1,0,0,40,39,0
40,4,266084,11,10,0,3,2,1,0,0,50,38,0
37,4,161111,6,13,4,12,1,0,0,0,40,38,0
47,4,166634,11,10,0,4,4,0,0,0,40,11,0
19,0,369527,11,10,4,0,3,0,0,0,40,38,0
44,2,174684,8,9,0,3,4,1,0,0,40,38,0
26,2,166295,6,13,2,1,0,1,0,0,41,38,0
36,4,220511,11,10,2,3,0,1,0,0,40,38,0
52,4,246936,1,7,2,8,0,1,0,0,40,38,0
33,4,104509,11,10,0,1,4,0,0,0,40,38,0
48,0,266337,8,9,2,0,0,1,0,0,40,38,0
33,4,252168,8,9,2,14,0,1,0,0,40,38,0
62,4,88055,6,13,2,7,0,1,0,0,40,38,0
38,4,129591,11,10,2,3,0,1,0,0,40,38,0
18,0,264924,11,10,4,0,3,0,0,0,40,38,0
46,4,128796,6,13,2,4,0,1,0,0,44,38,1
52,4,190333,11,10,2,1,0,1,0,0,40,38,1
49,4,218676,11,10,2,7,0,1,0,0,43,38,0
33,4,184833,8,9,4,8,1,0,0,0,35,38,0
27,0,180553,8,9,2,0,5,0,0,0,40,38,1
61,4,56009,11,10,2,12,0,1,0,0,40,38,0
29,4,349154,0,6,5,5,4,0,0,0,40,13,0
43,7,41834,8,9,2,14,0,1,0,0,38,38,1
24,4,113466,8,9,4,12,1,1,0,0,40,38,0
48,4,202117,1,7,0,8,1,0,0,0,34,38,0
30,4,70377,11,10,4,7,1,0,0,0,40,38,0
39,2,222572,9,14,4,10,4,0,0,0,43,38,0
27,2,200492,6,13,4,10,3,0,0,0,40,38,0
25,4,193820,9,14,4,10,3,0,0,0,40,38,0
58,4,220789,6,13,0,14,1,1,0,0,45,38,0
33,4,101345,8,9,2,4,5,0,0,0,42,2,1
31,4,402361,8,9,2,3,0,1,0,0,40,38,0
33,4,143582,8,9,5,8,4,0,0,0,48,3,0
49,4,185385,4,12,2,12,0,1,0,0,45,38,0
24,4,112706,5,11,4,13,3,1,0,0,40,38,0
46,4,130364,8,9,4,3,4,1,0,0,40,38,0
58,2,147428,9,14,2,10,0,1,0,0,40,38,1
65,0,273569,8,9,6,0,4,1,0,0,40,38,0
43,4,153160,11,10,2,1,5,0,0,0,40,38,0
48,6,167918,9,14,2,12,0,1,0,0,50,18,0
52,2,246197,8,9,2,3,0,1,0,0,40,38,0
52,2,192563,11,10,0,4,1,0,0,0,38,38,0
39,2,98587,11,10,0,10,3,0,0,0,45,38,0
47,4,145886,11,10,0,8,4,0,0,0,40,38,0
27,4,244315,8,9,0,3,2,1,0,0,40,38,0
48,4,192779,11,10,0,3,1,1,0,0,40,38,0
50,4,209464,8,9,5,8,4,0,0,0,35,38,0
28,4,405793,4,12,2,13,0,1,0,0,45,38,1
47,1,53498,8,9,0,8,4,0,0,0,40,38,0
41,7,109762,9,14,4,10,1,1,0,0,40,38,0
38,4,123031,8,9,2,1,0,1,0,0,48,37,0
44,4,223308,9,14,5,12,4,0,0,0,48,38,0
38,0,129150,0,6,5,0,3,1,0,0,35,38,0
47,6,119199,11,10,2,1,5,0,0,0,35,38,1
42,2,351161,11,10,0,3,1,1,0,0,40,38,0
56,4,174533,6,13,4,4,1,0,0,0,45,38,1
32,4,324386,6,13,4,10,3,1,0,0,40,38,0
24,4,126568,6,13,2,8,0,1,0,0,33,38,0
26,4,275703,11,10,2,12,0,1,0,0,40,38,0
65,4,155261,8,9,2,4,0,1,0,0,40,38,1
34,4,226296,1,7,2,6,0,1,0,0,40,38,0
22,4,211968,6,13,4,1,3,0,0,0,40,38,0
24,4,227070,0,6,2,7,5,0,0,0,40,38,0
34,4,136997,8,9,0,1,4,0,0,0,35,38,0
35,0,119006,8,9,6,0,3,0,0,0,38,38,0
21,4,212407,8,9,4,7,2,1,0,0,40,38,0
43,4,197810,9,14,0,8,4,0,0,0,40,38,0
39,4,141802,11,10,0,1,4,0,0,0,40,38,0
43,6,47261,11,10,2,5,0,1,0,0,50,38,0
62,4,150693,8,9,6,1,1,0,0,0,42,38,0
53,2,233734,9,14,0,10,1,0,0,0,40,38,1
